Label,Banglish
fear,spikar e gan ta shunle ba hedfon diye shunle mone hoy nece nece stej vengge dei🐸🔥
fear,assalamu alaikum apu noukar dike kheyal rakhben nouka rakhte dui din age nouka to egula pichneo koriyache ekhno korbe nouka diye kheyal rakhben nouka khub banabo nouka dine pare na rat parenoukar loddi sob niye jabe
fear,gajipurer onek mil kolkarkhana voter den soh prtiniyt khola rakhteche . vot deoyar iccha thakleo jete deoya hocche na. er jonjo sorkar ki bjobostha grohon korbe.
fear,momtaj jodi nijer bonder sathe emon hole tahole nirbacner pore tar votarder cinta kivabe hobe?
fear,"momtaj jodi nijer bonder sathe , emon hole tahole nirbacner pore tar votarder cinta kivabe hobe?"
fear,"ar ei tinojner vot na paile momtajer obostha moyi moyi hoye jabe,etai ki bujhailo naki?"
fear,amader elakay ekta kotha ache chot lok bor hole vaojrat(dolnay) cor e hagte(paykhana) korte jay ar bor lok chot hole lojjay morte cay ꫰
fear,"hum.. etei proman hoy, momtaj koto sot.. nije kotipti hoyechen tobe sojonopriti koren nai... MP hobar ageo to se onek takar malik chilen.. paribarik kutnami o rajnoitik khela..."
fear,take vot na deoyay jonjo shobai ke hridoy theke doya ril.ojodi den keyamter din Allah taalar kache apnarai jobab dite hobe inshaallah
fear,"taito loke bole, kom panir mach beshi panite porle naki chatung chutung kore. sotonto partir joyjukto hok."
fear,"e-i bochor jodi oto pash hoyar sujog na thake, tahlei bujha jabe ke koy vot pay."
fear,"momtaj ekhon MP ba gayika na hole,ei sotbongulo hoyto momtajkei latthi mere ghor theke ber kore dit!!!!!!"
fear,jonogon ei tamashar nirbacon mene nebe na. jonogon tader votadhikar firey pete nirdliy nirpekho tottbabdhayk sorkarer odhine sushthu nirbacon cay.
fear,rafsan vaisorkari corgular sathe bosben naheter coritro onek kharapajke khomtay achekalke ei bodmash pola thakbe nantun kore notun dhoroner bodmaish asbebolchi na je pore jara asbe tara auliyadharabahik kompanir manushnijeder ijjot bacateei dhoroner cor dekhte sabdhan
fear,amar mote rafsaner ucit kono rajnoitik bjoktider sathe vidio na banano. sheta Awamilig ba bnpr hok. tate tar jonopriyta vag hoye jete pare. tate tar ogrjatra khotigrosto hobe.
fear,"bishbas koren vai, montri saheber shesher kothagulo puro kolijay giye laglo 💘 ekodom bastobosommot ❤"
fear,"ah nirbacon aslei netara sobar sathe mishe, ar pash hoye gele, tar dhare kache o jaoya jay na, tokhon gardo thake, tara nirbacner pore ken jonogon theke dure sore jay,ar nirbacon ele ghore eshe khoj khobor ney."
fear,ditio duiti spot amar ager thekei ghorar cottita khawar por amar mukh pure giyechil etta gorom chil
fear,"cal-dal, mach-mangos o shak-sobjir dam komate na parle, unnoyon diye ki hobe ? krishikkhetre unnoyni manush beshi cay . pete vat na thakle bimane core keu shanti pabe na . 🤔"
fear,"hasina apa sobceye beshi unnoyon koreche, 2009 sale pilkhanay senaderke hotja o 2013 sale shapla cottre alem nidhorshon kora,sobceye unnoyon mulok kaj egulo koreche🥱???"
fear,"podma setu ar bidut kenro banalei desher unnoyon dekha jay,dekhtehbe jonogner ray, ke kake cay ❤❤❤"
fear,ke beshi unnoyon koreche eta komente vot diye jan.tahle 07 tarikher nirbacon ekhni hoye jabe.
fear,shekh hasinar mega unnoyner sathe boro boro mega curi o bideshe taka pacarer kotha kichu bollen nato.
fear,joy vaiya onno saunder jonjo valo korei kotha bojha jayna. please onno vidio te kheyal raikhen.
fear,shakil ki emon nayok? ei meye je shakil khan ke biye korchilo eta shakiler vagjo.
fear,bangla colcitrer bortman je behal obostha tate obosthadrishte mone hoy sohsai bangla coloccitro ekebare tolanite choley jabe. ei shilpi somitir votavutir ki pryojon? taito shudhui bolbo --- hiro alom jindabad.
fear,joy mane niuj boma. mere diche haydojen bom ja parmanbik shokti er ceye shoktishali. 🙅‍♂️🙅‍♂️🙅‍♂️
fear,"fesbuke chobi diye moner vab share kore, oboidh somporko kore, ei jonjo meyeder mobile deoyar age cinta kore dio"
fear,"dekhle mone hoy pordar sathe pori asche e somosto pordar vitre je koto shoytani eder sathe na colle bojha jay na,, allahor kache doya kori Allah ta&#39;ala jen amaderke eisob nek surater shoytan theke hefajot kore"
fear,ovijukto unio to ekjon iutiubar tahole et valo valo kotha bole valo valo vidio kore ekhon nijei jodi erokom hoy onno man somman noshto hobe sothik tothjo uposthapon kore ain anuk bjobostha grohon kora oti joruri
fear,din din meyeder paoyar onek beshi bere jace deshe purusher kono nirapod nai ei meye aro onek cheleke emon fade fele onek taka aday koreche ei meye onek kharap
fear,"amar jana mote alom hosen ekjon valo manush, ke opradhi tar ekta susposhto todonto kora pryojon"
fear,onno kauke chere keu jodi amar kache ase tahole amake charar khomta tar nishcoy ache
fear,bangladesher esob manushik rogi din din berei jacche. egulor cikitsar proyojon . egulore Allah poripurno iman h‌oyar taofik dan koruk.esob nongra jibon theke protjek musolmanke nirapde thakar toufik dan koruk. egulo keyamter fetnar koron.
fear,age meyeke Bichar er 😢😢😢aotay ana hok arekojner songsar venge ken se prem kore 😊😊😊😊
fear,premer mora jole dube na na na na na na na na na na na na na na na na na na na na na
fear,bhai  esob purusher ceye narira hocche aro beshi voyngokor bhai  era hocche manusher fade falaiya e dhoroner opokormo kore
fear,bottman somye beshir vag meyera porkiya kore ebong taka hatiye niccho ebong lov kore beshi
fear,"sharirik somporko hole diene testo, ar jodi ta na hoy, tahole uvoyke chere dite hobe"
fear,"e ami bishbas kori na.amerikan ra sohje vikkha dey na,deshe pathanor siddhanto nen.desher lok cottograme valoi ay hobe. dhonjbad."
fear,"ei bokul kothay thaken, kothay gele unake paowa jabe, keu komenter madhjme janiye dile upkrit hobo"
fear,"amerika theke kanada, eropor target ki briten, franso na ostreliya? naki sorasri dubai? amerikar grinkardo pete gjarison sahebke biye kore eropor bishbo vromne beriyeche beyadob lovi matari magi."
fear,tar bor bor jinis dorkar kichu din din por por kintu se jane na je bangladeshe emon loker ovab nei 🤪🤪🤪🤪
fear,bishoy ti val kore dekhun mil korte parle val na parle gerisonke ar ekti biye diye din.
fear,etai ki montobbo korob bujhtechi na ekbare mere fele deoya oporadh tar thekeo meyeta beshi subidhar na
fear,gjaranti dicchi jodi agami ekmas joyo oporadh opokormo hobe shei sokol opradhider raj pothe jonosomkkhe fashi karjokor kora hoy porobortite oporadh korar kotha keu jodi cintao kore tar bukta dhorofor kore kepe uthbe
fear,"meyeti ekdike shami hariyeche, onno dike nij sbamike h-tjar jonjo pitar fashi cay.ohoyto tai hobe.meyetike vobishjot kothin poristhitir moddhe jete hobe."
fear,amakeo ekdin evabe mere felbe hoy to ba amar ghotnatao emon jani na ki ache kopale
fear,kon cal bujha mushkil . minnir ghotnar por theke kon premikake bishbas kora khubi kothin .
fear,"ei obosha theke nistar paoyar jonjo, agekar diner moto  lekha pora bondho kore dit hob.oghore bose lekha porar pashapashi dhormiy gan orjon korte hobe,na hoy upay nai."
fear,et olpo boyse jodi ma-babake na janiye nijerai et bor siddhanto niye ney ebong gopne biyer namey kormo kore tahole er porinam emni howa ucit. islamer shikkhar ovaber karne emon porinti hoy.
fear,kuraner ain calu thakle ei dhoroner oporadh hoto na manob rocit ain jotdin thakbe totdin porjonto oporadh hotja behayapna coltei thakbe somaj o desher manusher moddhe shanti ar asbena asbe asmani gojob
fear,"....manush ekhon nijeder niyntron hariye , osthir somoyer moddhe diye jacche..jot druto sombhob ei obosthar poriborton joruri....sobar age ma babake soceton hote hobe onek..... onek beshi"
fear,ei mohila derke ekhane ken bondi kore rakha holo amar mone hoy ekhane onekei sorojonteror shikar bole mone hoy.
fear,aslei kapsula khatun ei mohilati puropuri sustho tini kokhnoi pagol chil na amar mone khub druti take okhan theke ber korar jonjo onurodh janacchi
fear,"pribar, somaj, sodoy hun, ar nirjaton koriyen na, apnar julumer prtifol apnake duniyate o akhirate vog korite hibe, ghore thakiya osudh o cikitsa calaiya gele manusik rugider sbavabik thaka somvob,"
fear,amar fufu ke or nonod pathailo.amra niye eshe onno jaigay biye diye dichi.aj tar ekta meye ache
fear,esob rugi der boro ongosh i sbo sbo barite cikitsa seba paoyar upjogi bole mone korchi.
fear,ekhane onek sustho manush bondi kore rakha hoyeche valovabe todonto kore sustho manush guloke tader poribarer kache firiye deoya hok
fear,"sirajogonjer meyeta puropuri sustho ebong rajshahir meyetao sustho, jani na tader ekhon ki obostha, tara jodi ekhno mukti na peye thake tader mukti deyar jonjo sorkarer kache akul abedon korchi ."
fear,ekhon amar je obostha kichudin por amar o ekhane asa lagbe pagol hoye manusik cape
fear,ei haspatle prshasnik jor su drishti kamna korchi ebong vuktvogider sondehojonok kothar madhjme sothik todonter onurodh ril
fear,ainshringkhla rkkhakari bahinir sodosjder onurodh korchi ontibilombe sothik todonto kore doshider biruddhe bjobostha grohon korun
fear,"vaiyera oderke uddhar koren,,,, jodi oderke uddhar korar ceshta koren , apnaderke uddhar oi srishti kotai korben"
fear,"songoshlishto proshashoner kache binit onurodh,ekhane je koyojon sustho ache oti druto tader mukto kore kucokrider ainer aotay niye asen."
fear,amar jodi erokom obostha hoy tahole amar ma babao amake okhane rekhe asot. tai ami cai onader jate chere deya hok.
fear,"allahur jonjo holeo eder moddhe jara sustho tader ke oti sigroy ei bondijibon theke mukto koren, eder sbadhin bhabe jibon japon korte den.eikhane je meyti et shundor kore guchiye kotha boleche meyeti nisondehe sustho, meyeti shorojontrer shikar. meyeti namaj pore ar jara namaj pore tara kokhono pagol hoy na, eta hadise ache."
fear,"ekhane joyo gulo nari ache, prai 99%vag valo valo, amar kache mone hocche, tara sorojontrer shikar, tai ami mone kori ederke mukto kore dile ora valo bhabe jibon japon korte parbo,ar ei bishoy gulo sorkarke dekhle sobceye valo hoy,valo manush guloke khacay bondi kore rekheche."
fear,je somosto meyegulo sustho ache eder ber korte iccha korle ki korniy ebong kon bhabe ki kaj korle ber kora jabe ebong pita-matar kole firiye deoya jabe onugrohpurbok janale khushi hob othoba nambar dile khushi hob
fear,ekhane onek valo lok ache.ekhane sob caite sarthrir jonjo eder ke ekhane bondi kore rekheche.
fear,"amar ken jen mone hocche ei songosthati,, nari pacarer songge jorito ache,, noyto era ken sustho manush guloke atok kore rekheche? val kore todonto korle asol rohossho beriye asbe,,"
fear,"sob meyeder jibne mone hoy rohossho lukiye ache, oderke hoyto porikolpit bhabe ekhane rakha hoyeche.😖"
fear,"uposthapna apnake bolchi, hatey gona besh koyekojon okhane puropuri sustho, bujhte paren na tara puropuri sustho, tader mukti deoya hok, ebong khub taratari,,,,,,??"
fear,"amar mone hoy, ekhane talash timer khub beshi proyojon, ekhane sustho manushder osustho baniye rekheche."
fear,"he Allah tumi sokol manusik rogider sustho kore dao ebong tara jen sustho hoye tader baba-ma,vai-bon, sbami- striosontaner kache firey jete pare.(amin)."
fear,apnader karo jodi emon kono samoth thake tahole ederke ekhan theke ber kore taderke mukotti din Allah apnader moggol korben. pilic apnara doya kore eder mukottir bjabososta korun.allah apnader valokorben.manush manusher jonjo.ekthati apnara doya kore vule jabenna
fear,"bat amar arekta kotha sob fjamili der kache apnara mone koren pabna hoyto rihab ei jayga dile hoyto amader chele sontan valo thakbe bhul dharna ete apnader chelemeyeder prochondo mathay rag kaj korbe poroborti somoy hoyto ekta oghoton na korte pare bishesh kore apnader chelemeyeder valo rakhte apnara nijerai cikitsa korun tate jodi na hoy tahole apnara ei podokkhep  ta nite paren ,,,,,,, rihaf,,, bujhe shune podokkhep  neben,,,,"
fear,"jevabe vaiya vaiya kore akuti korche hridoy mocor diye uthlo , iya rob rabbul ijjot prarthna korchi, apni eder ke otidrut sustho jibon dan kore sbo sbo poribar porijner kache preron korun, allahumma amin"
fear,"e manush guloke mukto kora hok,e manush gulo diye bjobsa kora hocce.sara desher manusher kache amar ahobban er protibad korun."
fear,ah! ki nidarun obostha. onekeri mone holo manusik obosha val ekhon val.oder curanto cikitsa kore jar jar sothik thikanay ferot pathano hok.eta ekta manbik dabi.
fear,sob gula meyei valo. ken tader ei obosta? kotripkkher drishti akoshon korchi je jothajoth bjobosta grohon kore.
fear,apnader kache rikoyesto. allahor roste oderke oikhan theke ber kore din je je valo ache. please
fear,sorokri bhabe tim gothon kore enader poribare lokder ene mediyar samne sorasri sakkhatkar niye prti mase prshasnik bhabe bjobostha neya oti joruri sorkare kache bishesh bhabe onurod janacchi.
fear,"dhonjbad bhai  ekti valo riporto korar jonjo. tobe ekhane shudhu bondider motamot jante perechi, eta holo ordhekta ongosh- jaderke sustho mone hocchil tader bepare doctor o poricalker montobbo thakle eta sompurno hoto."
fear,"inalillah . astagfirullah. bangladeshor manush je koto kharap hoye geche ta ei vidioti dekhe bujhlam. nijer ghorer et manush ke evabe koshto deyata kon bhabe mene neya jay na. eder ke moddhe jara val mone hocche, tader oboshji ber kora ucit. aslei keyamot mone hoy onek kache choley asche. Allah sobaike sob bipod theke rokkha  kor. amin"
fear,"kapsara khatun namer mohilatike sompurno sustho mone hocche,take ber kore anar jonjo binit onurodh janacchi."
fear,amar mone hoy ederke niye ekta bor dhoroner cokro colteche ederke dekhe mone hoy oneke ekhane sustho manush ache
fear,"manoniyo prdhanomontrir kache akul abedon, e desher sob manusher shundor o sustho jibon nishcit korte jothajoth podokkhep  niben."
fear,"koran pode bolche je oi meye sustho take chede deoya huk se namaj pode bolche,o kon pagol ni,khub shigri ore chede deoyar jonjo prodhan montrir kache binot abedon ril,ar apnanarao joyo tadatadi paren oder muktir bebostha koren...ar kichu bolar nei..."
fear,"eder kotha sotti eder dikta ektu dekhar dorkar,,sorkarer ucit eder diktao lkhojo kora,karon sobari ekta sbadhin jibonjapon korar sbadhinta deoyar dorkar"
fear,ekhane onekei sustho achen amra sadharon jonogon ki bolte pari tader ke susthta jacai kore mukto kore deoya hok.
fear,amra kon deshe bas korchi. je khane niropradh manusher jibon niye khela korche. amra jor dabi janacchi Bichar cai ‌.ar eder ekhan theke ber kora hok.
fear,eder onekeri barite rekhe tritmento koratai betar hobe bole ami mone kori.karon ekhane joyo din thakbe eder obosha aro obonti hobe.
fear,e kemon Bichar erokom jodi desher obostha hoy tahole keyamter beshi din ar nei mone hoy etio ekta kiyamter alamot
fear,eder sothik todonto kora hok. eder moddhe onekei to sustho mone holo... jara sustho tader mukti deoya hok.ta na hole tara sotti ekdin pagol hoye jabe to
fear,"ekhane onek mohilake dekha jacche sbavabik. oteb , bivinno manbadhikar songogothon o sorkarer prti akul abedon jacai bacai kore ederke otidrut sbavabik jibne firte din. ete kore oder koljan hobe ebong shundor jibon firey pabe."
fear,ki bolbo bujhte parchi na meyera jodi baba ar vaiyer kache chep na thakte pare tobe meyera kothay jabe
fear,amar mone hocche ghotna sothik na. karon seven theke shuru hoyeche esessite nalish dil. majhkhaner dingulo ken se bole nai. baki allay jane. Allah ei mohapap theke sobaike rokkha  koro.
fear,Islam bole chele meye jubok jubti hole tader bedrume baba mar prbesh nishiddho emonki mayer rume mayer bina onumti chara cheler prbesh nishiddho . poribare porda na korle ja ghotte pare amra ghumaleo shoytan sorbda jagrot .
fear,naujubillah naujubillah naujubillah amra egula ki shuntechi Allah maf kor Allah sobaike tumi hefajot kor amin
fear,blona shune mone hoy ghotna sotti ei pach choy bochor dhore eta kauke share kore bondho korar kon bjobostha kora jay nai?...
fear,take jon sommukhe ene.! tar hatey rosi bedhe ghorar pichone lagiye deoya huk ebong tar pichone duti paglate kukur leliye deoya huk. se jekhane dour thamabe kukur take chire khabe.
fear,nijer baba tar meyeke dhorshon kore ki rokom cinta kore dekhen ekbar amra kon deshe bas kori Allah shei shuyorer baccake tar upre gojob najil kore jen
fear,😮😮 apnar keo esob kotha bishbas korben na 😮😮iman noshto hoye jabe. shobai esob vidio eriye jaben😮
